rank,track_id,lead_genre,matched_genres,matched_tags,final_score,danceability_similarity,danceability_contribution,energy_similarity,energy_contribution,valence_similarity,valence_contribution,tempo_similarity,tempo_contribution,duration_ms_similarity,duration_ms_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
7020,BVSMNFWEujhbNAb0,electronic,electronic|rock|alternative rock,alternative|electronic|rock,0.222757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.904718,0.018094,0.0,0.0,0.26491,0.002649,0.0,0.0,0.396483,0.095156,0.368475,0.106858
7021,cxskgmdfEzirNB2V,rock,rock|classic rock,rock|classic rock,0.2227,0.028293,0.001132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.455267,0.109264,0.378122,0.109655
7022,YLzgyFZc6DGvahUM,pop punk,rock,rock|alternative,0.222688,0.87496,0.034998,0.446353,0.013391,0.511747,0.015352,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.306163,0.088787
7023,nwq6Rg2TLNubGbcE,rock,rock,rock,0.222688,0.148293,0.005932,0.79302,0.023791,0.381587,0.011448,0.997251,0.029918,0.659715,0.013194,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7024,zqZdtcELsPRdBuc8,rock,rock,rock|alternative|indie,0.222678,0.53496,0.021398,0.0,0.0,0.0,0.0,0.709118,0.021274,0.286618,0.005732,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.359013,0.104114
7025,SUCXzULiTwiH4Hfb,rock,rock|alternative rock,rock|alternative,0.222671,0.67496,0.026998,0.0,0.0,0.531747,0.015952,0.0,0.0,0.689185,0.013784,0.0,0.0,0.0,0.0,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7026,ds2P3LClK4RWaBiC,alternative rock,alternative rock|rock,alternative|rock,0.222667,0.188293,0.007532,0.586353,0.017591,0.731747,0.021952,0.0,0.0,0.350285,0.007006,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7027,slo5fUIIEy0kpD7E,post-hardcore,alternative rock|rock,rock,0.222613,0.98504,0.039402,0.0,0.0,0.19492,0.005848,0.415682,0.01247,0.999518,0.01999,0.0,0.0,0.0,0.0,0.0,0.0,0.321458,0.07715,0.233631,0.067753
7028,ACtb5H5V9jczP8yd,christian rock,rock,rock|alternative,0.222567,0.83496,0.033398,0.0,0.0,0.598413,0.017952,0.0,0.0,0.613482,0.01227,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.306163,0.088787
7029,cq0X3R5vPy2PihIw,blues,rock,rock,0.22254,0.998373,0.039935,0.0,0.0,0.83492,0.025048,0.0,0.0,0.472615,0.009452,0.642048,0.012841,0.0,0.0,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7030,uWp64CWPGOPTgoTR,electronic,electronic|pop,electronic|pop|alternative,0.222491,0.32504,0.013002,0.0,0.0,0.83492,0.025048,0.782184,0.023466,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.285511,0.068523,0.309664,0.089803
7031,aVgQiOpeBi7boYTS,rock,rock,rock|indie,0.222428,0.798373,0.031935,0.0,0.0,0.32508,0.009752,0.916718,0.027502,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.286481,0.083079
7032,ERHQhfbZVaoHrPOg,rock,rock|alternative rock,rock|alternative,0.222416,0.561627,0.022465,0.0,0.0,0.701587,0.021048,0.0,0.0,0.515852,0.010317,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7033,jtH6P2VTJstkvXG5,rock,rock,rock,0.222389,0.398373,0.015935,0.35302,0.010591,0.998413,0.029952,0.0,0.0,0.708615,0.014172,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7034,m8cTTEeK8eJYjYuu,rock,rock|alternative rock,rock|alternative,0.222346,0.241627,0.009665,0.0,0.0,0.13492,0.004048,0.814984,0.02445,0.912285,0.018246,0.0,0.0,0.0,0.0,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7035,i6YBdMeU8q7CHIpd,indie rock,rock,indie|rock,0.222318,0.55496,0.022198,0.753647,0.022609,0.068253,0.002048,0.724416,0.021732,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.286481,0.083079
7036,AylPYgipawpZA0rR,stoner rock,rock|alternative rock,rock|alternative,0.222313,0.0,0.0,0.760313,0.022809,0.441587,0.013248,0.105651,0.00317,0.700415,0.014008,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7037,9sZCVbDEuRqu1dmq,alternative rock,alternative rock|rock,rock|alternative,0.222307,0.99496,0.039798,0.180313,0.005409,0.0,0.0,0.283816,0.008514,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7038,J3d6Q6aXq0yc5zzN,rock,rock|alternative rock,rock,0.222281,0.901627,0.036065,0.0,0.0,0.0,0.0,0.949082,0.028472,0.0,0.0,0.642048,0.012841,0.0,0.0,0.0,0.0,0.321458,0.07715,0.233631,0.067753
7039,65GzF4Hi4lb2A0Ws,electronic,electronic|pop,electronic|indie|pop,0.222245,0.43496,0.017398,0.74698,0.022409,0.0,0.0,0.812282,0.024368,0.272582,0.005452,0.0,0.0,0.0,0.0,0.0,0.0,0.285511,0.068523,0.289982,0.084095
7040,PIBoyu8yCp86gk15,rock,rock|alternative rock,rock,0.222241,0.898373,0.035935,0.0,0.0,0.338413,0.010152,0.417816,0.012534,0.803418,0.016068,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.233631,0.067753
7041,dFGmuCgUfivWqM8X,rock,rock,rock|alternative,0.222232,0.451707,0.018068,0.0,0.0,0.251747,0.007552,0.949549,0.028486,0.458952,0.009179,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.306163,0.088787
7042,fkZJ9jEq2r5yrTZH,singer-songwriter,singer-songwriter|pop,singer-songwriter|pop|indie,0.222228,0.0,0.0,0.92698,0.027809,0.581587,0.017448,0.516718,0.015502,0.0,0.0,0.691285,0.013826,0.0,0.0,0.0,0.0,0.275166,0.06604,0.28139,0.081603
7043,NZibYPafGKoajSj0,grunge,alternative rock|rock,rock|alternative,0.222215,0.57496,0.022998,0.05302,0.001591,0.0,0.0,0.719251,0.021578,0.373115,0.007462,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7044,HcT3w408zliCK3RZ,indie rock,rock,rock|indie,0.2222,0.67496,0.026998,0.00698,0.000209,0.841587,0.025248,0.0,0.0,0.134018,0.00268,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.286481,0.083079
7045,am2wbt8jt8SP42x2,rock,rock,rock|indie|alternative,0.222089,0.82504,0.033002,0.0,0.0,0.0,0.0,0.582051,0.017462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281296,0.067511,0.359013,0.104114
7046,On2Mq19nPzVmJg5p,rock,rock|alternative rock,rock|indie,0.222064,0.0,0.0,0.519687,0.015591,0.0,0.0,0.879016,0.02637,0.993718,0.019874,0.0,0.0,0.0,0.0,0.0,0.0,0.321458,0.07715,0.286481,0.083079
7047,ZdJ9xQO7UXEtKKOG,rock,rock|classic rock,rock|classic rock,0.22206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.455267,0.109264,0.378122,0.109655
7048,nrypYG33BTziYtxE,classic rock,classic rock|rock,classic rock|rock,0.22206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.455267,0.109264,0.378122,0.109655
7049,tYsLfZIDhiBglbVU,classic rock,classic rock|rock,classic rock|rock,0.22206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.455267,0.109264,0.378122,0.109655
7050,1oYYMJUM7TGg4xKe,singer-songwriter,singer-songwriter|rock|folk,singer-songwriter|rock,0.222046,0.04504,0.001802,0.0,0.0,0.791747,0.023752,0.0,0.0,0.943852,0.018877,0.0,0.0,0.26491,0.002649,0.0,0.0,0.381808,0.091634,0.287351,0.083332
7051,NgAgkAaMOjSefIcW,rock,rock|alternative rock,alternative|indie|rock,0.222038,0.338373,0.013535,0.0,0.0,0.0,0.0,0.819682,0.02459,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.359013,0.104114
7052,gS1vEYz8UgKRCsfS,rock,rock|folk,rock|alternative|indie,0.222012,0.708293,0.028332,0.0,0.0,0.0,0.0,0.0,0.0,0.540285,0.010806,0.0,0.0,0.26491,0.002649,0.0,0.0,0.317128,0.076111,0.359013,0.104114
7053,pBrBJPl3YDyeIK7i,alternative rock,alternative rock|rock,rock|alternative,0.222007,0.248293,0.009932,0.666353,0.019991,0.23492,0.007048,0.0,0.0,0.954952,0.019099,0.0,0.0,0.0,0.0,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7054,iYjpuS8sk2MToEPj,rock,rock,indie|alternative|rock,0.222002,0.0,0.0,0.973647,0.029209,0.0,0.0,0.0,0.0,0.925948,0.018519,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.359013,0.104114
7055,Vnmvfjf3mghDrsXS,rock,rock,indie|rock,0.221996,0.49496,0.019798,0.579687,0.017391,0.0,0.0,0.927251,0.027818,0.187518,0.00375,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.286481,0.083079
7056,Z2Pdlorl1DDDSZIP,rock,rock|alternative rock,rock|alternative,0.221991,0.391707,0.015668,0.0,0.0,0.0,0.0,0.783918,0.023518,0.710952,0.014219,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7057,yy4YyTRdbsZgRxzL,hard rock,rock|alternative rock,rock|alternative,0.221969,0.808293,0.032332,0.0,0.0,0.141587,0.004248,0.0,0.0,0.840148,0.016803,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7058,dppRzadmIsK7sRFM,rock,rock|alternative rock,rock|alternative,0.221933,0.0,0.0,0.62698,0.018809,0.0,0.0,0.865482,0.025964,0.428718,0.008574,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7059,lK3IuWWyVsmllByP,rock,rock|alternative rock,rock|indie,0.221924,0.85496,0.034198,0.0,0.0,0.828253,0.024848,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.286481,0.083079
7060,hJD1E7xZHz4DpQzs,alternative rock,alternative rock|rock,rock|alternative,0.22192,0.328293,0.013132,0.260313,0.007809,0.341587,0.010248,0.0,0.0,0.465185,0.009304,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7061,mvkD8Ka0xaw8P3cK,eurodance,pop,dance|pop,0.221865,0.88504,0.035402,0.0,0.0,0.92508,0.027752,0.518882,0.015566,0.500615,0.010012,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.210486,0.050517,0.228072,0.066141
7062,cwrHIkGQj8iz1GNC,hard rock,alternative rock|rock,rock|alternative,0.221856,0.55496,0.022198,0.77302,0.023191,0.0,0.0,0.0,0.0,0.394052,0.007881,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7063,mu9sdCyZDrhlsIRf,indie pop,pop|electronic,indie|pop|electronic,0.221856,0.778373,0.031135,0.0,0.0,0.0,0.0,0.277149,0.008314,0.714952,0.014299,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.285511,0.068523,0.289982,0.084095
7064,qv8coBYmalgQZVeW,rock,rock,rock,0.22184,0.93496,0.037398,0.31302,0.009391,0.801587,0.024048,0.0,0.0,0.654518,0.01309,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7065,0nYh7Isei7w7CRcN,alternative metal,rock,rock,0.221831,0.84504,0.033802,0.0,0.0,0.76508,0.022952,0.0,0.0,0.848615,0.016972,0.642048,0.012841,0.0,0.0,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7066,YhrGrpPIulOiI3On,rock,rock|alternative rock,alternative|indie|rock,0.221802,0.0,0.0,0.306353,0.009191,0.07492,0.002248,0.420816,0.012624,0.0,0.0,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.359013,0.104114
7067,Yg3jJOZLwwXruGEj,lo-fi,rock,indie|rock,0.221792,0.70504,0.028202,0.39302,0.011791,0.0,0.0,0.952016,0.02856,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.286481,0.083079
7068,IivtZnNBGrjioblw,indie rock,rock,indie|alternative|rock,0.221773,0.81496,0.032598,0.480313,0.014409,0.0,0.0,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.359013,0.104114
7069,UCzgloLcxOIBJIcZ,electronic,electronic|pop,electronic|pop|indie,0.221702,0.618373,0.024735,0.493647,0.014809,0.968253,0.029048,0.0,0.0,0.0,0.0,0.024619,0.000492,0.0,0.0,0.0,0.0,0.285511,0.068523,0.289982,0.084095
7070,oVSVYiuSwX7Z1Djr,indie rock,alternative rock|rock,alternative|rock,0.221676,0.568293,0.022732,0.0,0.0,0.768253,0.023048,0.243651,0.00731,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7071,fO3uAbt1n3S4WaGH,space rock,alternative rock|rock,alternative|rock,0.221658,0.82504,0.033002,0.0,0.0,0.0,0.0,0.414949,0.012448,0.381115,0.007622,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7072,M6gMYnw69VAKtFx1,pop punk,rock,rock,0.221642,0.90504,0.036202,0.019687,0.000591,0.94508,0.028352,0.619482,0.018584,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7073,XlNbmZdJWOxUmFL9,rock,rock|alternative rock,rock|indie,0.221637,0.27496,0.010998,0.70698,0.021209,0.88508,0.026552,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.286481,0.083079
7074,EpEqoo1DmVN0Zi5B,indie pop,pop,pop|indie|alternative,0.221621,0.52504,0.021002,0.706353,0.021191,0.73492,0.022048,0.114918,0.003448,0.817782,0.016356,0.0,0.0,0.0,0.0,0.0,0.0,0.210486,0.050517,0.300202,0.087059
7075,tRL5ZII7fkDzyDt8,indie rock,rock,indie|alternative|rock,0.221617,0.538373,0.021535,0.0,0.0,0.0,0.0,0.546749,0.016402,0.470285,0.009406,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.359013,0.104114
7076,2XvhiM8YiSV7bxvS,alternative rock,alternative rock|rock,rock,0.221606,0.75496,0.030198,0.0,0.0,0.648253,0.019448,0.813616,0.024408,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.233631,0.067753
7077,geyOkPyo4pJ9VDVP,rock,rock,rock|alternative,0.221585,0.958373,0.038335,0.0,0.0,0.898413,0.026952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281296,0.067511,0.306163,0.088787
7078,HLwKvm2rlzejyvj9,classic rock,classic rock|rock,classic rock|rock,0.221568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.455267,0.109264,0.378122,0.109655
7079,jXS2OzTy6kvIinRs,classic rock,classic rock|rock,classic rock|rock,0.221568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.455267,0.109264,0.378122,0.109655
7080,lKxvYh0inSQzaers,classic rock,classic rock|rock,classic rock|rock,0.221568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.455267,0.109264,0.378122,0.109655
7081,9e7gyMcBYCoOc5KV,rock,rock|electronic,rock|electronic,0.221522,0.711707,0.028468,0.0,0.0,0.15492,0.004648,0.0,0.0,0.078815,0.001576,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.356321,0.085517,0.295943,0.085823
7082,cp3V8jqNhSJDa5Up,rock,rock,rock|alternative,0.221518,0.668293,0.026732,0.25302,0.007591,0.941587,0.028248,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.306163,0.088787
7083,BkGpupFQnxp2ME1l,rock,rock,rock,0.221515,0.968293,0.038732,0.833647,0.025009,0.0,0.0,0.0,0.0,0.993048,0.019861,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7084,dp1SI1M90zdzmMPK,rock,rock|folk,indie|rock,0.221462,0.39496,0.015798,0.919687,0.027591,0.0,0.0,0.0,0.0,0.811715,0.016234,0.0,0.0,0.26491,0.002649,0.0,0.0,0.317128,0.076111,0.286481,0.083079
7085,4v7drcoaEaV1nTRC,indie pop,electronic|pop|singer-songwriter,electronic|pop|singer-songwriter,0.221428,0.16504,0.006602,0.646353,0.019391,0.691747,0.020752,0.0,0.0,0.182052,0.003641,0.0,0.0,0.26491,0.002649,0.0,0.0,0.350191,0.084046,0.290852,0.084347
7086,n1FqLIXbK6tHkok4,electronic,electronic|pop,indie|electronic|pop,0.221427,0.80504,0.032202,0.639687,0.019191,0.0,0.0,0.580518,0.017416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285511,0.068523,0.289982,0.084095
7087,9AGNGrEmhmyVqctC,alternative rock,alternative rock|rock,rock|alternative,0.221416,0.53496,0.021398,0.0,0.0,0.0,0.0,0.408251,0.012248,0.959185,0.019184,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7088,XuO1r7FkYJdN7SVI,rock,rock,indie|rock|alternative,0.221414,0.308293,0.012332,0.0,0.0,0.0,0.0,0.866118,0.025984,0.441185,0.008824,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.359013,0.104114
7089,NMnSP7Tjl21zk4gx,electronic,electronic|pop,electronic|pop|dance,0.221408,0.731707,0.029268,0.199687,0.005991,0.0,0.0,0.916984,0.02751,0.162815,0.003256,0.0,0.0,0.26491,0.002649,0.0,0.0,0.285511,0.068523,0.290384,0.084211
7090,pPc6gfeSC0QmpOef,electronic,electronic|pop,indie|electronic|pop,0.221408,0.928293,0.037132,0.96698,0.029009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.285511,0.068523,0.289982,0.084095
7091,XmosrSctyrU7Bo3l,indie pop,pop,indie|alternative|pop,0.221406,0.938373,0.037535,0.0,0.0,0.78508,0.023552,0.382784,0.011484,0.430518,0.00861,0.0,0.0,0.26491,0.002649,0.0,0.0,0.210486,0.050517,0.300202,0.087059
7092,IazkEYGPGfxdUa2E,country,singer-songwriter|pop,singer-songwriter|pop,0.221344,0.72504,0.029002,0.586353,0.017591,0.0,0.0,0.687451,0.020624,0.958052,0.019161,0.0,0.0,0.26491,0.002649,0.0,0.0,0.275166,0.06604,0.22854,0.066277
7093,hTvuxjswnOwCsYiu,soul,rock,rock,0.221323,0.461627,0.018465,0.593647,0.017809,0.911747,0.027352,0.0,0.0,0.989185,0.019784,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7094,h2CjMgdUrgEhUiq9,synthpop,electronic|pop,80s|electronic|pop,0.2213,0.711707,0.028468,0.0,0.0,0.34508,0.010352,0.681682,0.02045,0.069618,0.001392,0.0,0.0,0.26491,0.002649,0.0,0.0,0.285511,0.068523,0.308505,0.089466
7095,Maj9lNIhDO2rK9oX,electronic,electronic|pop,electronic|indie|pop,0.221291,0.918373,0.036735,0.0,0.0,0.821587,0.024648,0.0,0.0,0.364518,0.00729,0.0,0.0,0.0,0.0,0.0,0.0,0.285511,0.068523,0.289982,0.084095
7096,AxhbBl6JH8hxZ6iQ,rock,rock|alternative rock,rock|alternative,0.221279,0.968293,0.038732,0.0,0.0,0.0,0.0,0.0,0.0,0.698052,0.013961,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7097,56ksYgFeLlUgGWTh,post-hardcore,rock,rock,0.221246,0.49496,0.019798,0.0,0.0,0.708253,0.021248,0.915051,0.027452,0.874218,0.017484,0.0,0.0,0.0,0.0,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7098,oOTeyYPGHa0ZhN3r,alternative rock,alternative rock|rock,rock,0.221209,0.86504,0.034602,0.15302,0.004591,0.811747,0.024352,0.0,0.0,0.505618,0.010112,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.233631,0.067753
7099,ZIPbiJkjKjM3n5or,rock,rock|electronic,rock|indie|electronic,0.221203,0.118373,0.004735,0.0,0.0,0.90508,0.027152,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.356321,0.085517,0.348793,0.10115
7100,ZkAG3V4wPLeN9gCp,indie pop,electronic|pop,electronic|pop|indie,0.221202,0.951707,0.038068,0.0,0.0,0.068253,0.002048,0.488051,0.014642,0.0,0.0,0.691285,0.013826,0.0,0.0,0.0,0.0,0.285511,0.068523,0.289982,0.084095
7101,dq6Ddf5jujqoDpYz,indie rock,rock,rock|indie,0.22118,0.578373,0.023135,0.59302,0.017791,0.0,0.0,0.255984,0.00768,0.966748,0.019335,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.286481,0.083079
7102,m8K0uSdrqvoB76nA,rock,rock|singer-songwriter,rock|singer-songwriter|indie,0.22118,0.0,0.0,0.419687,0.012591,0.808253,0.024248,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.345976,0.083034,0.340201,0.098658
7103,FYGcr1dYt98sdmuF,rock,rock|alternative rock,alternative|rock|indie,0.22113,0.0,0.0,0.779687,0.023391,0.0,0.0,0.0,0.0,0.0,0.0,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.359013,0.104114
7104,asRz6sPFCWHKToop,psychedelic rock,psychedelic rock|rock,rock,0.221084,0.87496,0.034998,0.473647,0.014209,0.841587,0.025248,0.0,0.0,0.0,0.0,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.315562,0.075735,0.233631,0.067753
7105,SXCQ5VDwQiu3Xidi,electronic,electronic|pop,electronic|pop|dance,0.22106,0.738373,0.029535,0.89302,0.026791,0.0,0.0,0.0,0.0,0.442952,0.008859,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.285511,0.068523,0.290384,0.084211
7106,lS6K0SWtwlyvEMdz,rock,rock|alternative rock,rock|indie|alternative,0.221039,0.178373,0.007135,0.999687,0.029991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.359013,0.104114
7107,UgcAHW6aEPQiaInP,rock,rock,rock,0.221038,0.671707,0.026868,0.0,0.0,0.581587,0.017448,0.921051,0.027632,0.0,0.0,0.691285,0.013826,0.0,0.0,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7108,Fqu7bJouZILXYIUH,alternative rock,alternative rock|rock,rock|alternative,0.221007,0.781627,0.031265,0.0,0.0,0.468253,0.014048,0.149949,0.004498,0.130518,0.00261,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7109,MrnfmPfrTNUwYUxW,rock,rock,80s|rock,0.220961,0.831707,0.033268,0.0,0.0,0.0,0.0,0.550918,0.016528,0.627715,0.012554,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.305004,0.088451
7110,oCTWGg0xxySH93Cp,electronic,electronic|rock|hip hop,electronic|indie|alternative|rock,0.220956,0.05496,0.002198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.391356,0.093925,0.421325,0.122184
7111,EEV676UKYmmGPYFu,indie rock,rock,indie|rock,0.220929,0.73496,0.029398,0.0,0.0,0.0,0.0,0.815549,0.024466,0.0,0.0,0.691285,0.013826,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.286481,0.083079
7112,8LOMvRRL9HrjCgU9,emo,rock,alternative|rock,0.220927,0.77496,0.030998,0.0,0.0,0.49492,0.014848,0.248718,0.007462,0.433618,0.008672,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.306163,0.088787
7113,moLrUq99CHZ9Wtb6,indie rock,rock,indie|rock,0.220927,0.568293,0.022732,0.0,0.0,0.831747,0.024952,0.415682,0.01247,0.376718,0.007534,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.286481,0.083079
7114,5N3wEgknNNRU337V,folk,folk|rock,indie|rock|alternative,0.220924,0.72504,0.029002,0.0,0.0,0.301587,0.009048,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,0.0,0.0,0.317128,0.076111,0.359013,0.104114
7115,YEEIwjNqsOX4Av7z,rock,rock|alternative rock,rock|alternative,0.220879,0.561627,0.022465,0.880313,0.026409,0.0,0.0,0.0,0.0,0.170952,0.003419,0.0,0.0,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7116,uIJLLmbJItb6t9Fs,christian rock,rock,rock,0.220824,0.938373,0.037535,0.0,0.0,0.838413,0.025152,0.249718,0.007492,0.769048,0.015381,0.0,0.0,0.0,0.0,0.0,0.0,0.281296,0.067511,0.233631,0.067753
7117,TKkIyVC4WajiXqsB,rock,rock,indie|rock,0.220803,0.988293,0.039532,0.506353,0.015191,0.0,0.0,0.0,0.0,0.0,0.0,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.286481,0.083079
7118,kOvv2IRcUdCKsWX5,soul,pop,pop,0.220802,0.851707,0.034068,0.940313,0.028209,0.42508,0.012752,0.896518,0.026896,0.750648,0.015013,0.0,0.0,0.26491,0.002649,0.0,0.0,0.210486,0.050517,0.17482,0.050698
7119,T3WXNv1vRe6sjkyr,rock,rock,rock|indie,0.220764,0.29496,0.011798,0.779687,0.023391,0.60508,0.018152,0.0,0.0,0.684615,0.013692,0.024619,0.000492,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.286481,0.083079
7120,9SwCdYIwySZFIZEQ,rock,rock|alternative rock,rock|alternative,0.220739,0.0,0.0,0.0,0.0,0.71492,0.021448,0.0,0.0,0.893185,0.017864,0.642048,0.012841,0.26491,0.002649,0.0,0.0,0.321458,0.07715,0.306163,0.088787
7121,oJ32MGK9DsAw7tiw,rock,rock,indie|rock|alternative,0.220715,0.228293,0.009132,0.0,0.0,0.711747,0.021352,0.177784,0.005334,0.531152,0.010623,0.0,0.0,0.26491,0.002649,0.0,0.0,0.281296,0.067511,0.359013,0.104114
