id,spotify_id,artist,song,album_name,release,duration_ms,popularity,danceability,energy,key,mode,valence,tempo,tags,genres,lang,track_id
RRIBKXwZAJIBHlsG,6hmfvoVTNKsev2whMLjRjQ,Avec,Dead,What If We Never Forget,2016,173585,37.000000,0.638000,0.454000,5,0,0.143000,128.940000,"indie,female vocalists,austrian,folk",folk,en,RRIBKXwZAJIBHlsG
RRPvMBKmUwFARcPy,4XGet6CWBb9QoZSHGGT0NM,Sara Bareilles,Cassiopeia,The Blessed Unrest,2013,213080,39.000000,0.657000,0.714000,6,1,0.391000,90.016000,"pop,female vocals,pop,female vocalists,singer-songwriter","pop,pop,singer-songwriter",en,RRPvMBKmUwFARcPy
RReh111JKKzAfr7W,7IcW6AYPXscvp5Ek5sG2qr,Horse Jumper of Love,Spaceman,Horse Jumper of Love,2017,219011,30.000000,0.533000,0.386000,10,0,0.163000,119.844000,"shoegaze,slowcore,noise rock,indie","shoegaze,noise rock",en,RReh111JKKzAfr7W
RRoCQGrz3r4ccsuM,3ODW3TxmLXuE3uRDqwiZWc,Volcano Choir,Acetate,Repave,2013,294080,35.000000,0.703000,0.556000,0,1,0.338000,119.969000,"2013,indie,indie rock,rock","indie rock,rock",en,RRoCQGrz3r4ccsuM
RScneu2vWJL2wQ6P,3EGxhUpcKaYixmxNlSABDo,Bea Miller,Repercussions,aurora,2018,207000,46.000000,0.672000,0.584000,7,1,0.444000,100.999000,pop,pop,en,RScneu2vWJL2wQ6P
RSuNB2TgTg9FjioA,3o1zAeAvQgQFKzkrZOJD6V,The Pretty Reckless,Follow Me Down,Going To Hell (Deluxe Edition),2014,280093,41.000000,0.427000,0.821000,3,1,0.372000,144.080000,"rock,hard rock,alternative,sexy,going to hell,rock,alternative,female vocalists","rock,hard rock,rock",en,RSuNB2TgTg9FjioA
RSwG0CPdIcvGPjN7,0ewFVccGwUwmmRL2187I5o,$uicideboy$,LA CROIX,YUNGDEATHLILLIFE,2015,130589,42.000000,0.683000,0.653000,9,1,0.268000,162.134000,"cloud rap,hip-hop,rap,trap,g59",rap,en,RSwG0CPdIcvGPjN7
RT8S6IS5mcnvgxWu,1KNkJyjv9gEQA8WLqG8pRp,Idina Menzel,Queen of Swords,idina.,2016,260413,32.000000,0.588000,0.692000,8,1,0.178000,93.955000,"pop,dance,feel good,powerful,female vocalists,inspirational",pop,en,RT8S6IS5mcnvgxWu
RTPlj6FFNw1k5dIA,6lOS1dPkjHlAzRCMplJupN,Katy Perry,Spiritual,PRISM (Deluxe),2013,275889,45.000000,0.624000,0.748000,0,0,0.435000,104.992000,"pop,why is this only a bonus track",pop,en,RTPlj6FFNw1k5dIA
RTiFGeFs9BRxSKWY,0hJS3EHWC4uL9sJ52ErpoN,Rainbow Kitten Surprise,Hide,"How to: Friend, Love, Freefall",2018,192013,55.000000,0.799000,0.497000,4,1,0.488000,115.157000,"alternative,indie pop,indie,indie rock,american","indie pop,indie rock",en,RTiFGeFs9BRxSKWY
RU1CLHwJbUQB3of6,53zlUGxiVXilQ712DHH86v,Shane Dawson,Superluv,SUPERLUV,2012,254427,43.000000,0.557000,0.801000,0,1,0.196000,128.096000,pop,pop,en,RU1CLHwJbUQB3of6
RUDWyBi8Nvl8g1Jn,6EnBcUZMs1CZz3gkLLHAjg,Kasabian,Stevie,48:13,2014,284587,32.000000,0.545000,0.851000,7,1,0.418000,131.990000,"indie rock,alternative,2014,epic",indie rock,en,RUDWyBi8Nvl8g1Jn
RUSjTLvdc0kIDDbr,0CZgJ7ZMBVOTzAMTGruCQj,Palmistry,Lifted,PAGAN,2017,164897,34.000000,0.684000,0.197000,1,1,0.817000,99.861000,"electronic,new wave,experimental,r&amp;b,dancehall","electronic,new wave,experimental,dancehall",en,RUSjTLvdc0kIDDbr
RUXJkScGkpCEMXjw,5kipcj9XzSz7DD13xqF9sy,Fire Inc.,Tonight Is What It Means To Be Young,Streets Of Fire,2011,414733,34.000000,0.524000,0.761000,0,1,0.551000,141.969000,"rock,soundtrack","rock,soundtrack",en,RUXJkScGkpCEMXjw
RUaWcUTrRI4TsIYb,2KRkPzKMYyjapBRUYuGI2T,DAY6,Breaking Down,Breaking Down,2018,209040,42.000000,0.451000,0.980000,6,0,0.481000,174.043000,"rock,alternative rock,k-pop,pop rock,k-rock","rock,alternative rock,k-pop,pop rock,k-rock",en,RUaWcUTrRI4TsIYb
RUauDClg01NMUX9C,1xc2NwZE7hExv5vlkog1OU,Boy,New York,We Were Here,2015,189373,23.000000,0.595000,0.383000,1,1,0.203000,123.694000,"indie,folk,pop,germany,sneeuwpop,indie,female vocalists,indie rock","folk,pop,indie rock",en,RUauDClg01NMUX9C
RUh8nImdIz1G5iJ9,3upK1U9wl3mr39A5JqPVWO,SIPPRELL,Personal,I Could Be Loved,2018,222625,17.000000,0.565000,0.604000,1,1,0.146000,98.997000,"soul,electronic,rnb,neo-soul","soul,electronic",en,RUh8nImdIz1G5iJ9
RUiYg3xsTuXK20bk,2MX7KX78uxMwkeeDyk6CR1,Owl City,Deer in the Headlights,All Things Bright And Beautiful,2011,180627,40.000000,0.574000,0.981000,2,1,0.950000,140.039000,"electronic,synthpop,sweet,male vocalist","electronic,synthpop",en,RUiYg3xsTuXK20bk
RUzWFNixCgzSSQFh,6E2i1jYg46C9zrVptJGvqJ,JoJo,Use My Shoulder,JoJo (2018),2018,215453,32.000000,0.750000,0.667000,7,1,0.886000,95.087000,"pop,soul,rnb","pop,soul",en,RUzWFNixCgzSSQFh
RV3NcSBkncRQSkDH,2ZDnbSwSCDmRz9Re08pQW1,Stefflon Don,Regular,SECURE,2018,244207,30.000000,0.667000,0.715000,5,0,0.374000,127.894000,"hip-hop,rap,british,2018",rap,en,RV3NcSBkncRQSkDH
RVCos597TR6bWfzM,3lzoLXITaWXTkyxyKOTdFj,The Faint,Child Asleep,Egowerk,2019,279076,26.000000,0.599000,0.969000,10,0,0.818000,127.982000,"electronic,indie,indie rock,dance,electronica","electronic,indie rock,electronica",en,RVCos597TR6bWfzM
RVUxzxCxrxRsJY2j,2PfnAaQIMwHPvmda8MG5jm,Of Monsters and Men,Slow and Steady,My Head Is An Animal,2012,301613,48.000000,0.322000,0.808000,11,1,0.417000,116.535000,"folk,indie pop,indie,acoustic","folk,indie pop",en,RVUxzxCxrxRsJY2j
RWIjSIOs5uNVXGgn,4cIZA652sLW3SOI9x7TZaX,Vök,Waterfall,Circles,2015,320173,37.000000,0.576000,0.463000,11,0,0.404000,90.020000,"electronic,alternative,icelandic,dreamy",electronic,en,RWIjSIOs5uNVXGgn
RWRxlfleXoy0JORN,2xSdYizXeQEIKhdWz1auaz,Britt Nicole,The Sun Is Rising,Gold,2012,266173,48.000000,0.427000,0.625000,5,1,0.209000,145.488000,"pop,female vocalists,christian pop,gaensehaut","pop,christian pop",en,RWRxlfleXoy0JORN
RX1LnaDiB5KaBtZD,2mTeXbXicXdMxTm3K05ciA,Active Bird Community,Pick Me Apart,Pick Me Apart,2015,217588,50.000000,0.594000,0.697000,10,1,0.304000,120.016000,"rock,alternative rock,indie rock,american,active bird community rock new wave indie new york hastings on hudson autowave","rock,alternative rock,indie rock",en,RX1LnaDiB5KaBtZD
RX2CA2ef15dSzJiN,0PFLUb13SISgyUekNWuJ4e,Ocean Alley,Lemonworld,Lost Tropics,2016,194554,56.000000,0.458000,0.614000,4,0,0.485000,149.228000,"rock,psychedelic rock,psychedelic,reggae,australia,australian","rock,psychedelic rock,reggae",en,RX2CA2ef15dSzJiN
RX8udBWGsjWwPKbs,02CyjOcb0JZoRXe90t3t2E,Lolo Zouaï,Lose Myself,Ocean Beach,2019,167200,40.000000,0.443000,0.490000,10,1,0.160000,149.853000,"pop,rnb",pop,en,RX8udBWGsjWwPKbs
RXFYKqB8kqrXNDS5,59BPAzZpDNolL7QjcJ9us6,Baths,Incompatible,Obsidian,2013,279693,18.000000,0.640000,0.544000,9,0,0.667000,169.955000,"indie,electronic,indie pop,downtempo","electronic,indie pop,downtempo",en,RXFYKqB8kqrXNDS5
RXIdowVHg26zBd84,2tdxLKHjukYISGH2GAD4TA,Best Coast,My Life,The Only Place (Deluxe),2012,201241,23.000000,0.528000,0.511000,7,1,0.595000,105.704000,"indie,alternative,indie pop,twee,folk rock,indie folk","indie pop,folk rock,indie folk",en,RXIdowVHg26zBd84
RXZisn9oZYg6hNhK,3MtGstTnbaZaVOLcfpuiiE,Beach Bunny,Prom Queen,Prom Queen,2018,136562,70.000000,0.528000,0.797000,4,1,0.751000,143.785000,"rock,indie,indie pop,indie rock,pop rock,cute","rock,indie pop,indie rock,pop rock",en,RXZisn9oZYg6hNhK
RXjG3WfI98VvMO4W,0nb8EZAhGSMM66lrhLIsml,Tessa Violet,Haze,Halloway,2016,226440,48.000000,0.783000,0.503000,2,0,0.435000,120.053000,"pop,indie,indie pop","pop,indie pop",en,RXjG3WfI98VvMO4W
RXqdLMU1njfy0wom,5je0SHnt2kLVF69FSaxCLr,Shame,Tasteless,Songs of Praise,2018,185690,37.000000,0.535000,0.923000,0,1,0.583000,130.963000,"2018,post-punk,rock","post-punk,rock",en,RXqdLMU1njfy0wom
RYA95S8nuKID1Zia,44K1GCbNLf1NHlCaLaYONk,Scandroid,Neo-Tokyo,Dreams of Neo-Tokyo (Deluxe Edition),2017,352105,49.000000,0.467000,0.954000,0,0,0.061000,122.004000,electronic,electronic,en,RYA95S8nuKID1Zia
RYWXwKn1Xpgmm489,0cQeMDP32n10nUYoqazNiD,The Maine,Numb Without You,You Are OK,2019,212857,5.000000,0.618000,0.798000,0,1,0.534000,113.997000,"pop punk,alternative",pop punk,en,RYWXwKn1Xpgmm489
RZMgH0VbUyjaE5S8,1mupwOlwPPnX76edNnu2H1,Lime Cordiale,Waking Up Easy,Waking Up Easy,2016,236808,54.000000,0.820000,0.564000,11,1,0.704000,119.985000,"indie,australian,indie pop,indie rock,indie,australian,indie rock","indie pop,indie rock,indie rock",en,RZMgH0VbUyjaE5S8
RZNUbaJwJZVD3kwu,3m10DWlPEvzl9F3hEq1JW0,tess parks & anton newcombe,cocaine cat,I Declare Nothing,2015,248667,32.000000,0.413000,0.572000,11,0,0.384000,142.283000,"psychedelic rock,psychedelic,folk,indie","psychedelic rock,folk",en,RZNUbaJwJZVD3kwu
RZUVSvAqfeWr1ZAj,6Bmi6sYmD9DsKpXQ695VKf,The Move,(Here We Go Round) The Lemon Tree,Flowers in the Rain (50th Anniversary EP) [2007 remaster],2017,200907,5.000000,0.485000,0.709000,9,1,0.394000,142.349000,"psychedelic,classic rock,60s,garage rock","classic rock,garage rock",en,RZUVSvAqfeWr1ZAj
RZs1vcIU7q8bXBoE,3Ps9m63eM1x6sHTrTRnSwr,Only Real,Backseat Kissers,Jerk At The End Of The Line (Deluxe),2015,241132,16.000000,0.637000,0.734000,6,1,0.659000,111.987000,"the great escape,a new feel,fip,indie,new wave,uk",new wave,en,RZs1vcIU7q8bXBoE
RaTUGTF0qs8GQBVZ,2mc0Lq811WFLcfYgggz0fp,The Julie Ruin,Just My Kind,Run Fast,2013,231920,29.000000,0.822000,0.732000,4,0,0.874000,133.013000,"rock,indie,indie rock,new york city,end credits,personal favourites","rock,indie rock",en,RaTUGTF0qs8GQBVZ
Rau97oiJf2kuKL7J,3NWswaScstrFXB1Jcl4EVt,Olly Murs,Wrapped Up,Never Been Better,2015,185640,44.000000,0.787000,0.848000,1,1,0.947000,121.989000,"pop,christian alexander tietgen",pop,en,Rau97oiJf2kuKL7J
RaylIQwa2SXuLoQm,4iWDOAKvyBDgnRAYbuF7yD,The Antlers,French Exit,Burst Apart,2011,243705,27.000000,0.597000,0.511000,5,1,0.316000,105.003000,"indie rock,indie,10s,rock,indie,indie rock,slowcore","indie rock,rock,indie rock",en,RaylIQwa2SXuLoQm
RbCe20Et4FQLGBzg,24Un02ZdMVkqrV5gv82zbY,Twin Shadow,Runaway,Caer,2018,206497,29.000000,0.528000,0.397000,11,1,0.140000,118.667000,"2018,electronic,dream pop,new wave,lo-fi","electronic,dream pop,new wave,lo-fi",en,RbCe20Et4FQLGBzg
RbHVZb6ONkiNiQ07,35Ltt0LLmwy9NkUkX432Rx,BROCKHAMPTON,POISON,ALL-AMERICAN TRASH,2016,189074,36.000000,0.529000,0.638000,9,0,0.216000,123.957000,"hip hop,alternative,alternative hip hop","hip hop,alternative hip hop",en,RbHVZb6ONkiNiQ07
RbM2Pe6nEHAk99L6,49jxn2Mdde8QZUx0AlbD0l,James Blake,Timeless,The Colour In Anything,2016,262000,41.000000,0.682000,0.324000,11,0,0.493000,139.976000,"james blake,soul,indie,amazing,electronic,dubstep,experimental","soul,electronic,dubstep,experimental",en,RbM2Pe6nEHAk99L6
RbMoi59BLGoW7U7D,4Gyls5cOxqpKuMA95u1m9B,Gabbie Hanna,Monster,Monster,2018,169371,54.000000,0.522000,0.527000,1,0,0.475000,128.769000,pop,pop,en,RbMoi59BLGoW7U7D
Rbg26mnanCMFBOaX,3II8L8uFJhYPhxpqIc14kP,Dead Sara,Face To Face,Dead Sara,2012,269976,16.000000,0.337000,0.517000,0,1,0.168000,136.606000,"rock,alternative rock,awesome,alternative,female vocalist","rock,alternative rock",en,Rbg26mnanCMFBOaX
Rc3B3wmwE5yGKyZD,07CoPCQb68r8u4EHQwakIr,Chelsea Wolfe,Flame (Bonus Track),Abyss (Deluxe Edition),2016,218010,19.000000,0.256000,0.428000,7,0,0.068100,155.821000,"folk,experimental,female vocalists,singer-songwriter,gothic","folk,experimental,singer-songwriter",en,Rc3B3wmwE5yGKyZD
Rc4KEfkSZvLtQeFl,2SycAFE4fCPfLTlaeL5SHm,Nelly Furtado,Bucket List,The Spirit Indestructible (Deluxe Version),2012,262160,8.000000,0.685000,0.734000,1,0,0.589000,102.941000,"pop,2012",pop,en,Rc4KEfkSZvLtQeFl
RcJmVGZs1HfXb5Er,0Kqd8fIPTri9IYpaWwunkP,The Head and the Heart,Cats and Dogs,The Head and the Heart,2011,115520,44.000000,0.669000,0.444000,5,1,0.771000,179.932000,"indie,rock,indie folk,american,folk,male vocalists","rock,indie folk,folk",en,RcJmVGZs1HfXb5Er
RcOEUo7Nkj3CIPbF,7l6uGTWoucLoA5V6KEZZ8w,Scissor Sisters,Only the Horses,Magic Hour,2012,218893,31.000000,0.672000,0.814000,1,1,0.874000,126.036000,"pop,electropop,2012,electronic","pop,electropop,electronic",en,RcOEUo7Nkj3CIPbF
Rcee0YV4RP1gFHoy,4xGlagp8yhGY3pxifoXb8L,liyv,Weeknight,Weeknight / Throwing Gold,2017,184545,23.000000,0.882000,0.582000,2,1,0.523000,105.034000,"indie,pop",pop,en,Rcee0YV4RP1gFHoy
Rcn6e1C3CaB4tMDP,3DJtOEjnHQemekvG3IYUfq,NF,Face It,Mansion,2015,219960,52.000000,0.643000,0.902000,11,1,0.485000,130.019000,"hip-hop,christian,rap",rap,en,Rcn6e1C3CaB4tMDP
RcqUdMihciTjGJ6C,2fS6QdwXCl2FuEc5KLfPGx,Mario,I Believe,Dancing Shadows,2018,200000,27.000000,0.685000,0.724000,9,1,0.498000,117.107000,"rnb,soul,2018,hip-hop,pop","soul,pop",en,RcqUdMihciTjGJ6C
Rd4Nq0BLjcHsvVm0,7uRznL3LcuazKpwCTpDltz,Kelly Clarkson,Mr. Know It All,Stronger (Deluxe Version),2011,232520,46.000000,0.676000,0.807000,5,1,0.443000,95.956000,"pop,pop rock,female vocalists,ballad","pop,pop rock",en,Rd4Nq0BLjcHsvVm0
RdBhuR16YmYoNV1r,6TnrYwkB0PBznz6hCGByPc,Jvcki Wai,To. Lordfxxker,Neo EvE,2017,224500,21.000000,0.736000,0.861000,6,0,0.232000,121.008000,"hip-hop,electronic,korean,trap,rap","electronic,rap",en,RdBhuR16YmYoNV1r
RdUGV5o13SERFRDG,5YWHg9507fUXvtdSW3x6cF,Lady Gaga,Come to Mama,Joanne (Deluxe),2016,254773,52.000000,0.401000,0.866000,0,1,0.572000,179.924000,"pop,country,hino,classic","pop,country",en,RdUGV5o13SERFRDG
RdUc0fs9FPZNWJ1f,3YIxiJqV6LtIWSlPfHCWQ7,Health,New Coke,DEATH MAGIC,2015,219853,30.000000,0.453000,0.718000,1,0,0.036900,145.936000,"easy to masturbate to,electronic,hard penetration,2015 single,experimental,noise rock,noise","electronic,experimental,noise rock,noise",en,RdUc0fs9FPZNWJ1f
RdxDGRffPcn3kmdB,4DIZV3Warme5DuSjAVNfTq,September,Resuscitate Me - radio edit,Resuscitate Me,2011,208000,16.000000,0.681000,0.741000,1,1,0.449000,126.855000,pop,pop,en,RdxDGRffPcn3kmdB
Re4HGQjjNvXeI9aK,2Uk0aFqYCtecHL5MCq2we0,dodie,secret for the mad,You - EP,2017,197279,53.000000,0.456000,0.084200,4,1,0.370000,86.097000,"indie,folk,pop,2017","folk,pop",en,Re4HGQjjNvXeI9aK
ReKvT48M61cLpX7O,6eXfVpYZW6v0VhUaNAh3K9,Awolnation,Windows,Run,2015,217206,38.000000,0.544000,0.700000,2,0,0.372000,153.964000,"indie,pherfavs,indie song,electronic,indie,alternative",electronic,en,ReKvT48M61cLpX7O
ReLbNxYK4GsBDoQp,3Akw1yw6W6bQ7GXB0FCoe5,Halestorm,Freak Like Me,The Strange Case of... (Deluxe),2012,218267,50.000000,0.524000,0.958000,2,1,0.427000,130.000000,"rock,hard rock,alternative rock,post-grunge","rock,hard rock,alternative rock,post-grunge",en,ReLbNxYK4GsBDoQp
ReMnfYes852pFy3j,3pS6fv4UZm9hvHqCLN0vP4,Ladytron,Ace of Hz,Ace of Hz [EP],2011,217360,34.000000,0.497000,0.919000,7,1,0.383000,122.009000,"electronic,electropop,synthpop,fav888","electronic,electropop,synthpop",en,ReMnfYes852pFy3j
ReecEFxFR0htfOAG,1DJY8zj0Cbglv1kMjDivke,Zara Larsson,Make That Money Girl,So Good,2017,198880,47.000000,0.539000,0.433000,11,1,0.114000,85.042000,"pop,zara larsson,female vocalist,alternative",pop,en,ReecEFxFR0htfOAG
RekqxYgzQBSWZX71,1P3LZpNQ1C9YJX0xcrZiB0,Roger Waters,Smell the Roses,Is This The Life We Really Want?,2017,315960,40.000000,0.465000,0.711000,11,0,0.408000,140.644000,"progressive rock,10s,rock,political,progressive rock,rock,classic rock","progressive rock,rock,progressive rock,rock,classic rock",en,RekqxYgzQBSWZX71
Rf8ai9kBHnluc3Ip,07nMhKnSuuMCKwM4psLlfT,Ladytron,Ambulances - Gosteffects Remix,Gravity the Seducer [Remixed],2014,258173,32.000000,0.605000,0.736000,1,1,0.233000,124.016000,"electronic,electroclash,synthpop,electropop,electronica","electronic,electroclash,synthpop,electropop,electronica",en,Rf8ai9kBHnluc3Ip
RfTygqam2DwXnIRa,2GhZwZJuuyGyuhpnyJLwuJ,Robyn,Tell You (Today),Love Is Free,2015,225120,25.000000,0.637000,0.968000,7,1,0.904000,125.032000,"pop,electronic,swedish,female vocalists,dance,pop,electronic,swedish","pop,electronic,pop,electronic",en,RfTygqam2DwXnIRa
Rg0mNCGDQl9YIW9w,5PRm5YNFUs6sWwAgoJdJIi,Mili,RTRT,Miracle Milk,2016,215024,36.000000,0.647000,0.798000,7,1,0.446000,131.981000,"j-pop,japanese,pop,j-pop,japanese,contemporary classical","j-pop,pop,j-pop,contemporary classical",en,Rg0mNCGDQl9YIW9w
RgBLcs8RvvwAJyjs,1mSeH8fuRPe0eKLCfsbdet,Hotel Apache,Stay,I'll Explain Later,2017,207778,38.000000,0.623000,0.852000,0,1,0.789000,108.007000,"pop,synthpop,indie pop,synthpop,pop,indie pop","pop,synthpop,indie pop,synthpop,pop,indie pop",en,RgBLcs8RvvwAJyjs
Rh6GQYG93zzo6kBC,4f6IOgyibWMOFgnuB4RKBb,Night Riots,Colour Morning,Colour Morning,2018,200182,46.000000,0.494000,0.739000,11,0,0.244000,171.845000,"indie,american,electronic,alternative",electronic,en,Rh6GQYG93zzo6kBC
RhZWrybmfxEgAVTe,573nT62vtbezncIwCfxIm7,Beck,Heart Is a Drum,Morning Phase,2014,271107,46.000000,0.620000,0.598000,0,1,0.343000,122.964000,"indie rock,fip,indie,rock,american","indie rock,rock",en,RhZWrybmfxEgAVTe
Rhbv5reCVkwZIIx7,5uV1a9IZ7IW2zdYfBSrfF2,"Now, Now",Dead Oaks,Threads,2012,101040,33.000000,0.644000,0.673000,9,1,0.585000,155.990000,"indie rock,indie,alternative rock","indie rock,alternative rock",en,Rhbv5reCVkwZIIx7
Rhrs6uhXTeSlKHvW,6E0U3Z5kBpWehRYAJi5Dpm,Memoryhouse,The Kids Were Wrong,The Slideshow Effect,2012,252707,21.000000,0.486000,0.526000,0,1,0.728000,75.461000,"indie,dream pop,indie pop,indie rock","dream pop,indie pop,indie rock",en,Rhrs6uhXTeSlKHvW
Rhrzyuc1SFVHn9GE,23JkSmSzor5uzEhFNjzioh,FELIX SANDMAN,TONE IT DOWN.,EMOTIONS,2018,235760,35.000000,0.794000,0.711000,7,0,0.485000,124.979000,"pop,sweden,melodifestivalen,swedish",pop,en,Rhrzyuc1SFVHn9GE
RhxubM14ShSGmo24,0RfT12lAvpq8jPgd3SthZx,No frills Twins,Not Over,Not Over,2015,240707,15.000000,0.572000,0.744000,11,1,0.433000,89.991000,"electropop,dance-pop,pop,alternative","electropop,pop",en,RhxubM14ShSGmo24
Ri0k5sbVj8akYI3c,1KOoUQdrHyVXI1LeSOtEkD,Kelly Rowland,I Remember,Talk A Good Game (Deluxe Edition),2013,221413,23.000000,0.598000,0.800000,11,1,0.517000,115.031000,"rnb,soul,amazing,smooth,female vocalists,rnb,pop,female vocalists","soul,pop",en,Ri0k5sbVj8akYI3c
Ri8pB9nUw6QBqLNS,6f9ZthFNeM04cQXvBuYaYs,Chagall,Hidden,Stray Flux,2015,199578,8.000000,0.403000,0.521000,9,0,0.150000,80.136000,"pop,female vocalists,soul,electronic","pop,soul,electronic",en,Ri8pB9nUw6QBqLNS
RiWhkjxCwogihCht,4lEnkalPpZEYgTzV5t9oJL,The Shouting Matches,Heaven Knows,Grownass Man,2013,215480,39.000000,0.613000,0.754000,7,1,0.630000,142.961000,"rock,american,played,male vocals",rock,en,RiWhkjxCwogihCht
Rjmc1Xjq3GBLCmzt,7MXf5oS9bilbC70ii9YWbf,Britney Spears,Brightest Morning Star,Britney Jean (Deluxe Version),2013,179800,32.000000,0.457000,0.613000,7,1,0.317000,159.876000,"pop,beautiful,beautiful lyrics",pop,en,Rjmc1Xjq3GBLCmzt
Rk1huL1AX0iO9zWz,6InjnpgWjEgqLXJLPcjn4k,The Maine,I'm Sorry,Pioneer,2011,261213,27.000000,0.507000,0.601000,7,1,0.356000,82.997000,"indie,rock,alternative,just cant stand this song omg",rock,en,Rk1huL1AX0iO9zWz
Rk6xhG1LZDIqFj2v,6aaq70LyfV64LaMxWvY9d8,George Ezra,Drawing Board,Wanted on Voyage,2015,225947,33.000000,0.608000,0.725000,5,1,0.662000,99.843000,"2014,cool indie,george ezra,indie,folk,singer-songwriter","folk,singer-songwriter",en,Rk6xhG1LZDIqFj2v
RkANGl3GXtW2twvo,2XnqrOWFbsA51F64jZP7KB,"The Good, the Bad & the Queen",Gun to the Head,Merrie Land,2018,259252,39.000000,0.608000,0.447000,9,0,0.363000,138.155000,"2018,british,indie,alternative,britpop",britpop,en,RkANGl3GXtW2twvo
RkCue93DmXeeThVC,7D8LfO2ijOq9DnaVntnc3Q,Brenda K. Starr,I STILL BELIEVE,All Time Greatest Hits,2019,229240,38.000000,0.546000,0.563000,7,1,0.374000,58.996000,"pop,80s,female vocalists,love songs,salsa,freestyle","pop,salsa,freestyle",en,RkCue93DmXeeThVC
RkRgWUMMJF7aBea5,1Wmg5pfNyyZw02sIifksbW,Neon Indian,Heaven's Basement (Theme From 86'd),Heaven's Basement (Theme From 86'd),2018,208248,38.000000,0.682000,0.752000,6,1,0.700000,108.012000,"chillwave,electronic,psychedelic,lo-fi,synthpop","chillwave,electronic,lo-fi,synthpop",en,RkRgWUMMJF7aBea5
RkUYPWSyHgogc9K3,3DIJUTOnsXxq1fxQzFI5xL,The Pretty Reckless,Already Dead,Who You Selling For,2016,256133,38.000000,0.622000,0.714000,3,0,0.447000,114.090000,"rock,alternative,pumpkin cheeks,syntax error",rock,en,RkUYPWSyHgogc9K3
RkZ7jAPQCYJ7OCZI,5HSfkYIbRBwURMGmVMzGco,Chelsea Cutler,310 Bowery,Sleeping With Roses II,2018,99693,42.000000,0.545000,0.496000,2,1,0.322000,81.459000,"pop,electronic,indie pop,american","pop,electronic,indie pop",en,RkZ7jAPQCYJ7OCZI
Rka1QMdhAYyxUJtz,09B9l2YGrVTnRFUROPAKm8,1010 Benja SL,Ultimaybe,Two Houses,2018,218480,31.000000,0.629000,0.943000,11,0,0.454000,100.980000,"chamber pop,indie,electronic,hip-hop","chamber pop,electronic",en,Rka1QMdhAYyxUJtz
Rkcfnvlkx91wL6jT,25aY9vwZA69zNQoPPqEKhS,Bayonne,Spectrolite,Primitives,2016,282583,29.000000,0.533000,0.765000,10,0,0.258000,130.386000,"electronic,ambient,house,indie pop,electronic,ambient,house","electronic,ambient,house,indie pop,electronic,ambient,house",en,Rkcfnvlkx91wL6jT
RkzPUiMbFGrz9Vmq,6ldXN7TrRtHJriSLBaQxSx,Cruel Youth,Mr. Watson,+30mg,2016,214747,41.000000,0.370000,0.600000,7,1,0.038800,76.189000,"pop,alternative,rnb,synthpop","pop,synthpop",en,RkzPUiMbFGrz9Vmq
Rl208IQ5zfj0MfgP,5UsW4W8VgHrRLDzXQ9XSpt,Nick Jonas,Chainsaw,Last Year Was Complicated,2016,199520,62.000000,0.599000,0.683000,2,1,0.304000,85.033000,"pop,american,nick jonas,chainsaw,last year was complicated,2016 single",pop,en,Rl208IQ5zfj0MfgP
RlIglIBeMqW0wuhl,3m56AGXgBIaVGbGO1MJx5T,Fatherson,Making Waves,Sum of All Your Parts,2018,212080,35.000000,0.445000,0.535000,4,1,0.317000,81.915000,"indie,rock,alternative rock,scottish","rock,alternative rock",en,RlIglIBeMqW0wuhl
RlSVqLvC8GklhPRN,6T3POTthttYLECCcl3SnFP,Thutmose,Say It To My Face,Man On Fire,2018,139091,2.000000,0.686000,0.793000,10,0,0.422000,131.971000,"rap,hip-hop",rap,en,RlSVqLvC8GklhPRN
RlXoPScJCv5S3SxB,3ddd0nUY2jZtPYzg0r0wTb,Tekno,Pana,Pana,2016,242893,59.000000,0.553000,0.553000,6,0,0.664000,72.949000,"afrobeats,rock,hip-hop,rnb",rock,en,RlXoPScJCv5S3SxB
Rlq6DrtY1GSpq7w3,2VQc9orzwE6a5qFfy54P6e,Chance the Rapper,Blessings,Coloring Book,2016,221940,60.000000,0.714000,0.343000,10,1,0.372000,72.348000,"hip-hop,hip hop,chance the rapper,gilles peterson,ty dolla $ign,hip-hop,rap,hip hop","hip hop,rap,hip hop",en,Rlq6DrtY1GSpq7w3
Rlrsrt81VsDNG5Ao,0tEqHOcQZm1m8prqqXYFSi,Melanie Martinez,Crazy - The Voice Performance,Crazy (The Voice Performance),2012,212293,47.000000,0.606000,0.569000,8,1,0.121000,101.966000,"pop,indie,female vocalists,indie pop,alternative,the voice","pop,indie pop",en,Rlrsrt81VsDNG5Ao
RlxeHOIVMvL5Uz30,6bjH664jliIyJ4Vr5RhGFk,RuPaul,Christmas Queen,Christmas Party,2018,231613,40.000000,0.828000,0.765000,6,0,0.539000,123.022000,"dance,pop,drag queens,diva,queer",pop,en,RlxeHOIVMvL5Uz30
Rm58gVenblPQJnR1,1280ebYtTct0ytDEZdrcvQ,Beach Weather,Swoon,What a Drag,2015,221926,40.000000,0.668000,0.670000,6,0,0.654000,92.016000,"indie,country",country,en,Rm58gVenblPQJnR1
