rank,track_id,lead_genre,matched_genres,matched_tags,final_score,tempo_similarity,tempo_contribution,loudness_similarity,loudness_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
974,TRAWFGF128E0792FE0,hard rock,hard rock|rock,hard rock|rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
975,TRAWNOJ128F4241807,copertura,hard rock|rock,hard rock|rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
976,TRAXWDS12903CEE35E,hard rock,hard rock|rock,hard rock|rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
977,TRAYLKH128F427BCCC,cover,hard rock|rock,hard rock|rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
978,TRBBJAJ128F425DA40,alternative rock,rock|hard rock,rock|hard rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
979,TRBBKLD128F424ABF5,sludge,hard rock|rock,hard rock|rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
980,TRBCMJT128F14B12CC,metal,hard rock|rock,hard rock|rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
981,TRBCQLB128F9332CF4,male vocalists,rock|hard rock,rock|hard rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
982,TRBCSSE12903CBE261,metal,hard rock|rock,hard rock|rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
983,TRBCYOI128F1455566,hip-hop,hard rock|rock,hard rock|rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
984,TRBDBVM128F427BCC9,heavy metal,hard rock|rock,hard rock|rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
985,TRBDMDS128F930B8F1,alternative metal,rock|hard rock,rock|hard rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
986,TRBEEEP128F426C17D,post-hardcore,rock|hard rock,rock|hard rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
987,TRBEHNT128E0792546,stoner rock,rock|hard rock,rock|hard rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
988,TRBEOSC128F426AB23,alternative metal,rock|hard rock,rock|hard rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
989,TRBFCSV128F92EF7B9,metalcore,rock|hard rock,rock|hard rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
990,TRBFEIX128F426A5F8,grunge,rock|hard rock,rock|hard rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
991,TRBGBGO128F4264203,hard rock,hard rock|rock,hard rock|rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
992,TRBGRVF12903C9F806,blues rock,rock|hard rock,rock|hard rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
993,TRBGWWM12903CCE627,alternative,rock|hard rock,rock|hard rock,0.147978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241942,0.074782,0.223655,0.073196
994,TRACUXJ128E0785F2B,post-punk,rock|new wave,rock|new wave,0.147689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241468,0.074636,0.223217,0.073053
995,TRAIVLC12903CF3A0C,reggae,new wave|rock,new wave|rock,0.147689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241468,0.074636,0.223217,0.073053
996,TRASYQQ128F425092B,remix,rock|new wave,rock|new wave,0.147689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241468,0.074636,0.223217,0.073053
997,TRBFHCP128F4265101,dub,new wave|rock,new wave|rock,0.147689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241468,0.074636,0.223217,0.073053
998,TRBHHMI128F426779C,chad stewart,new wave|rock,new wave|rock,0.147689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241468,0.074636,0.223217,0.073053
999,TRBIBGN128F42ADC66,alternative,rock|new wave,rock|new wave,0.147689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241468,0.074636,0.223217,0.073053
1000,TRAABLR128F423B7E3,blues,classic rock,classic rock|singer-songwriter,0.139128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.2297,0.075175
1001,TRALSIS128F4223DAC,blues,classic rock,classic rock|singer-songwriter,0.139128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.2297,0.075175
1002,TRABZRZ128F42628AD,blues,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1003,TRADQBK128F92E8B5F,singer-songwriter,rock,singer-songwriter|rock,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1004,TRAIAUB12903CDFB3D,reggae,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1005,TRAIKSH128E07816DF,alternative,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1006,TRAJHCS128F93192B5,francais,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1007,TRAKHYP128E0792F07,alt-country,rock,singer-songwriter|rock,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1008,TRAKLEZ128F4270649,female vocalists,rock,singer-songwriter|rock,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1009,TRAKVSG128EF34E609,french,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1010,TRAMEBP12903CD7EEA,dream,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1011,TRAMIUD128E07825DB,alternative,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1012,TRAMPCW128F92CC022,folk,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1013,TRAMTIH128F933E8E4,00s,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1014,TRAPGPZ128E0784AB8,gospel,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1015,TRAQEOG128F9353981,folk,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1016,TRARAEG128F42647B2,folk,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1017,TRAUOPA128F93537F2,acoustic,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1018,TRAZUVU128F42BABF4,singer-songwriter,rock,singer-songwriter|rock,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1019,TRBDDQF12903CB309A,indie,rock,singer-songwriter|rock,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1020,TRBEOYQ128F42955C3,alternative,rock,rock|singer-songwriter,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1021,TRBGRWH128F92E3551,singer-songwriter,rock,singer-songwriter|rock,0.129613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.215319,0.070468
1022,TRAAIDY128F92CA454,77davez-all-tracks,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1023,TRACABS128E0786B0B,psychedelic rock,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1024,TRACISV12903D13877,country,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1025,TRACMIV128F14898A3,blues rock,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1026,TRAEBPG128F14AA0DA,70s,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1027,TRAFDFD128F14B07AB,female vocalists,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1028,TRAFYVC128F4268F8B,world music,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1029,TRAGGVT128F428F842,christmas,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1030,TRAITXM128F428E1F0,folk,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1031,TRAMFCQ128E078CF59,cactus,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1032,TRANZTY128F424D794,april wine,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1033,TRAOVRK128F4289B3A,oldies,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1034,TRAPKBI128F92F9D33,christmas,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1035,TRAPKJT128F9311D9E,blues,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1036,TRAXGIT128F92E3C04,brems tagg radio,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1037,TRAXGVY128F933E9C9,blues rock,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1038,TRBCNUH12903CC27A5,allboutguitar,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1039,TRBDNZI128F14A9065,blues,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1040,TRBECBY128F148B6F3,anby,classic rock,classic rock,0.12655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206908,0.063953,0.191268,0.062597
1041,TRACXIF128F425E206,celtic,new wave|pop,new wave|pop,0.124064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202843,0.062697,0.187511,0.061367
1042,TRAIBMN128E0780C96,alternative,new wave|pop,new wave|pop,0.124064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202843,0.062697,0.187511,0.061367
1043,TRAWAXV128F92E075C,dance,new wave|pop,new wave|pop,0.124064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202843,0.062697,0.187511,0.061367
1044,TRATZQS128F1467D4B,new wave,new wave|80s|hard rock,new wave|80s|hard rock,0.121227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198204,0.061263,0.183223,0.059964
1045,TRAADRN128F932D607,digital hardcore,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1046,TRAAEWG128F930B3A4,indie rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1047,TRAAFJW128F428A424,punk,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1048,TRAANLO128F422AE37,black metal,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1049,TRAAQDJ128F92F95E0,loved,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1050,TRAASQC128F93480F0,punk rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1051,TRAATIU128F4291A84,progressive metal,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1052,TRABDSK128F42443F1,emo,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1053,TRABECY128F93317AA,mi,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1054,TRABFKN12903CAF61B,pop punk,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1055,TRABIQP128F427D0DD,punk rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1056,TRABJZT128F425C8DC,garage rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1057,TRABKJU128F422A7FE,melodic death metal,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1058,TRABLGI128F42B867A,metalcore,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1059,TRABTXS128F92E2FDC,industrial,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1060,TRABXPR128F92F27FE,pop punk,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1061,TRACASH128F931C969,90s,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1062,TRACFZI128E0795424,post-hardcore,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1063,TRACMHD128F931FB14,folk metal,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1064,TRACMIU128F935381D,blues,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1065,TRACMZA128F423DD3E,soundtrack,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1066,TRACRTS128F9300F7E,hardcore punk,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1067,TRACUCT128F422BC2F,indie rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1068,TRACVFF12903CF055A,grunge,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1069,TRACZDR128F14599BC,alternative pop rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1070,TRADDHL128F92FD8DD,jazz,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1071,TRADJGI128F148B0F6,blues,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1072,TRADJJZ128F9341B40,alternative folk,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1073,TRADMCH128E0784D99,funk,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1074,TRADMFK12903CC2478,stoner,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1075,TRADPDI128F92EBD32,stoner rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1076,TRADPQW128F42636C3,alternative rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1077,TRADSQZ128F42707D7,grunge,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1078,TRADUCE128F9322F5A,j-rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1079,TRAECWI128F4226133,90s,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1080,TRAEDJJ128F426A526,beatles cover,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1081,TRAEFDB128E0783952,soul,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1082,TRAEHNA128F423786C,brasil,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1083,TRAENOH128F933978A,cerati y melero,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1084,TRAEOBA12903CAFAB0,amazing voice,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1085,TRAEPZJ12903CB00C4,metalcore,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1086,TRAEVRI128F93608F3,phil collins,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1087,TRAFAIB128F426E636,alternative rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1088,TRAFMME128F932B4D5,post-hardcore,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1089,TRAFPAY128F146B23B,experimental,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1090,TRAFTRY128F9329C26,grunge,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1091,TRAFXHL128F148D175,rickie lee jones,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1092,TRAGALB128EF3676EC,cool,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1093,TRAGALM128F4236C86,hip-hop,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1094,TRAGBHV128F4295074,punk,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1095,TRAGDLM128F4233397,heavy metal,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1096,TRAGEQI128F429154D,stoner rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1097,TRAGFVT128F92ECB5D,britpop,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1098,TRAGKXX128F424F3B5,punk,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1099,TRAGPAF128EF34542A,hardcore,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1100,TRAGVKL128F427E896,grunge,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1101,TRAHKRO128F9320EA7,alternative rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1102,TRAHMLW128F92D9D82,folk metal,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1103,TRAHNMN128F932DA8E,digital hardcore,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1104,TRAHQHK128F4288FC7,latin,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1105,TRAHVGN128F1484412,genialne,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1106,TRAHZFD12903C9AC7E,funk,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1107,TRAIBXQ128F425E6A5,dance,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1108,TRAICKK128F421847C,blues,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1109,TRAIFSM128F42722F1,christian rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1110,TRAISAT128F42BADC2,instrumental rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1111,TRAIWNA128F145E2CD,crossover,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1112,TRAIXJZ12903CEDB1D,renegade,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1113,TRAJFDU128F426A5F4,grunge,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1114,TRAJFQF128F92E354E,blues,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1115,TRAJGCF128F1499E61,blues rock,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
1116,TRAJHHE128F146815C,blues,rock,rock,0.117035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19135,0.059145,0.176887,0.05789
